id_building,id_property_name,id_source_plant_id,id_source_url,loc_address,loc_city,loc_lat,loc_lon,loc_state,loc_zip,bldg_sqft,bldg_type,bldg_type_benchmark,bldg_type_filter,bldg_vertical,bldg_year_built,data_year,org_manager,org_owner,org_tenant,org_tenant_subunit,energy_climate_zone,energy_elec_kbtu,energy_elec_kwh,energy_eui_benchmark,energy_fuel_oil_kbtu,energy_gas_kbtu,energy_site_eui,energy_star_score,energy_steam_kbtu,energy_total_kbtu,cost_calc_notes,cost_elec_demand_annual,cost_elec_energy_annual,cost_elec_load_factor,cost_elec_peak_kw,cost_elec_rate_demand_kw,cost_elec_rate_kwh,cost_elec_total_annual,cost_fuel_oil_annual,cost_fuel_oil_rate_mmbtu,cost_gas_annual,cost_gas_rate_therm,cost_steam_annual,cost_steam_rate_mlb,cost_utility_name,hvac_cost_total_annual,hvac_energy_total_kbtu,hvac_pct_elec,hvac_pct_fuel_oil,hvac_pct_gas,hvac_pct_method,hvac_pct_steam,carbon_emissions_total_mt,occ_utilization_rate,occ_vacancy_rate,odcv_carbon_reduction_yr1_mt,odcv_hvac_savings_annual_usd,odcv_hvac_savings_pct,bps_fine_avoided_yr1_usd,bps_law_name,savings_opex_avoided_annual_usd,savings_pct_of_energy_cost,val_cap_rate_pct,val_current_usd,val_market_rent_sqft,val_odcv_impact_usd,val_opex_ratio,val_post_odcv_usd,meta_photo_url,energy_star_score_post_odcv,bps_fine_baseline_yr1_usd,bps_fine_post_odcv_yr1_usd,energy_elec_kwh_post_odcv,energy_elec_kbtu_post_odcv,energy_gas_kbtu_post_odcv,energy_steam_kbtu_post_odcv,energy_fuel_oil_kbtu_post_odcv,energy_total_kbtu_post_odcv,cost_elec_energy_annual_post_odcv,cost_elec_demand_annual_post_odcv,cost_elec_total_annual_post_odcv,cost_gas_annual_post_odcv,cost_steam_annual_post_odcv,cost_fuel_oil_annual_post_odcv,carbon_emissions_post_odcv_mt
ATL_190,,,https://www.google.com/maps/search/?api=1&query=1518%20Clifton%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1518 Clifton Rd NE, Atlanta, GA, 30322",Atlanta,33.7973281,-84.3240543,GA,30322.0,144060.0,Higher Ed,Higher Ed,Higher Ed,Education,1993.0,2020.0,,Emory University,Emory University,,South-Central,6876636.88,2015426.987,84.3,,,101.1,,,14564466.0,Demand: NREL | Special rate for Higher Ed,79828.26,281670.43,0.35,657.35,8.0,0.127052,361498.7,,,,,,,Georgia Power Co,201535.53,3833725.06,0.5575,,,cbecs_adjusted,,679.4117,0.27,0.0,149.8801,79747.61,0.3957,0.0,,79747.61,0.1777867494852896,,,,,,,,,0.0,0.0,1570818.25,5359631.87,,,,5359631.87,219533.16,62217.93,281751.09,,,,558.6213
ATL_193,,,https://www.google.com/maps/search/?api=1&query=401%20Rollins%20Way%20NE%2C%20Atlanta%2C%20GA%2C%2030329,"401 Rollins Way NE, Atlanta, GA, 30329",Atlanta,33.7975381,-84.3241352,GA,30329.0,212901.0,Higher Ed,Higher Ed,Higher Ed,Education,2010.0,2020.0,,Emory University,Emory University,,South-Central,9748741.54,2857192.714,84.3,,,131.4,,,27975191.4,Demand: NREL | Special rate for Higher Ed,113169.43,399313.25,0.35,931.9,8.0,0.127052,512482.69,,,,,,,Georgia Power Co,270334.62,5142461.16,0.5275,,,cbecs_adjusted,,963.1757,0.27,0.0,225.941,120217.81,0.4447,0.0,,120217.81,0.183675508441844,,,,,,,,,0.0,0.0,2186954.59,7461889.06,,,,7461889.06,305642.65,86622.23,392264.88,,,,786.2639
ATL_194,,,https://www.google.com/maps/search/?api=1&query=550%20Asbury%20Cir%2C%20Atlanta%2C%20GA%2C%2030322,"550 Asbury Cir, Atlanta, GA, 30322",Atlanta,33.7912458,-84.3235815,GA,30322.0,69609.0,Higher Ed,Higher Ed,Higher Ed,Education,1924.0,2020.0,,Emory University,Emory University,,South-Central,2141860.996,627743.551,84.3,,,56.1,,,3905064.9,Demand: NREL | Special rate for Higher Ed,24864.05,87731.68,0.35,204.74,8.0,0.127052,112595.73,,,,,,,Georgia Power Co,60520.2,1151250.29,0.5375,,,cbecs_adjusted,,211.6159,0.27,0.0,31.8482,16945.66,0.28,0.0,,16945.66,0.1355574986729487,,,,,,,,,0.0,0.0,533268.15,1819510.92,,,,1819510.92,74528.06,21122.01,95650.07,,,,182.9298
ATL_197,,,https://www.google.com/maps/search/?api=1&query=505%20S%20Kilgo%20Cir%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"505 S Kilgo Cir NE, Atlanta, GA, 30322",Atlanta,33.790315,-84.3241301,GA,30322.0,39490.0,Higher Ed,Higher Ed,Higher Ed,Education,1953.0,2020.0,,Emory University,Emory University,,South-Central,1318220.538,386348.3406,84.3,,,70.7,,,2791943.0,Demand: NREL | Special rate for Higher Ed,15302.72,53994.96,0.35,126.01,8.0,0.127052,69297.68,,,,,,,Georgia Power Co,37247.5,708543.54,0.5375,,,cbecs_adjusted,,130.2402,0.27,0.0,18.7191,9959.98,0.2674,0.0,,9959.98,0.1603939431705751,0.07,,26.0,,0.6,,,,0.0,0.0,330819.46,1128756.0,,,,1128756.0,46234.4,13103.3,59337.7,,,,111.11929999999998
ATL_198,Woodruff Health Sciences Center Emory,,https://www.google.com/maps/search/?api=1&query=101%20Woodruff%20Cir%20S%2C%20Atlanta%2C%20GA%2C%2030322,"101 Woodruff Cir S, Atlanta, GA, 30322",Atlanta,33.7929823,-84.3221645,GA,30322.0,349556.0,Higher Ed,Higher Ed,Higher Ed,Education,1950.0,2020.0,,Emory University,Emory University,,South-Central,50832402.42,14898124.98,84.3,,,417.3,,,145869718.8,Demand: NREL | Special rate for Higher Ed,590094.03,2082120.23,0.35,4859.14,8.0,0.127052,2672214.26,,,,,,,Georgia Power Co,1596648.02,30372360.45,0.5975,,,cbecs_adjusted,,5022.2414,0.27,0.0,1153.8035,613911.16,0.3845,0.0,,613911.16,0.1912597488137949,,,,,,,,,0.0,0.0,11475448.37,39154229.83,,,,39154229.83,1603776.53,454526.57,2058303.1,,,,4061.6888
ATL_199,Emory School of Medicine Building,,https://www.google.com/maps/search/?api=1&query=615%20Michael%20St%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"615 Michael St NE, Atlanta, GA, 30322",Atlanta,33.7973047,-84.3276058,GA,30322.0,324632.0,Higher Ed,Higher Ed,Higher Ed,Education,1999.0,2020.0,,Emory University,Emory University,,South-Central,55782993.96,16349060.36,84.3,,,493.1,,,160076039.2,Demand: NREL | Special rate for Higher Ed,647563.56,2284898.9,0.35,5332.37,8.0,0.127052,2932462.46,,,,,,,Georgia Power Co,1634847.82,31099019.13,0.5575,,,cbecs_adjusted,,5511.3598,0.27,0.0,1366.3777,727016.83,0.4447,0.0,,727016.83,0.1941215013833261,,,,,,,,,0.0,0.0,12295797.23,41953260.15,,,,41953260.15,1718426.19,487019.44,2205445.64,,,,4441.4864
ATL_200,,,https://www.google.com/maps/search/?api=1&query=1784%20N%20Decatur%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1784 N Decatur Rd NE, Atlanta, GA, 30322",Atlanta,33.7904186,-84.3180766,GA,30322.0,135300.0,Office,Office,Office,Commercial,1993.0,2020.0,,,,,South-Central,11468407.84,3361198.077,52.9,,,141.5,6.0,,19144950.0,Demand: NREL,453019.92,469751.63,0.45,852.66,35.0,0.127052,922771.56,,,,,,,Georgia Power Co,581622.91,7228537.46,0.6303,,,cbecs_adjusted,,1133.0787,0.48,0.25,263.9607,214967.83,0.3696,0.0,,214967.83,0.2303746491403022,0.08,57673222.5,36.0,2687097.86,0.45,60360320.36,,14.0,0.0,0.0,2578177.14,8796740.39,,,,8796740.39,360318.82,347484.91,707803.73,,,,872.0461
ATL_202,Nell Hodgson Woodruff School of Nursing Emory,,https://www.google.com/maps/search/?api=1&query=1515%20Dickey%20Dr%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1515 Dickey Dr NE, Atlanta, GA, 30322",Atlanta,33.7908611,-84.3268637,GA,30322.0,201162.0,Higher Ed,Higher Ed,Higher Ed,Education,1972.0,2020.0,,Emory University,Emory University,,South-Central,28376703.25,8316736.005,84.3,,,404.8,,,81430377.6,Demand: NREL | Special rate for Higher Ed,329414.36,1162323.74,0.35,2712.57,8.0,0.127052,1491738.09,,,,,,,Georgia Power Co,861478.75,16387546.13,0.5775,,,cbecs_adjusted,,2803.6183,0.27,0.0,622.5399,331238.58,0.3845,0.0,,331238.58,0.1848577468942739,,,,,,,,,0.0,0.0,6470015.17,22075691.76,,,,22075691.76,904231.2,256268.31,1160499.52,,,,2285.3477000000003
ATL_203,Michael C. Carlos Museum,,https://www.google.com/maps/search/?api=1&query=540%20Asbury%20Cir%2C%20Atlanta%2C%20GA%2C%2030322,"540 Asbury Cir, Atlanta, GA, 30322",Atlanta,33.7904402,-84.3228237,GA,30322.0,304172.0,Library/Museum,Library/Museum,Library/Museum,Education,1967.0,2020.0,,,Michael C. Carlos Museum,,South-Central,19461844.64,5703940.399,63.9,,,122.7,,,37321904.4,Demand: NREL | Special rate for Library | Min floor $6.0/kW,225925.15,797166.74,0.35,1860.38,8.0,0.127052,1023091.89,,,,,,,Georgia Power Co,665009.73,12650199.02,0.65,,,cbecs_adjusted,,1922.8303,0.28,0.0,251.9677,134065.96,0.2238,0.0,,134065.96,0.1372800008430209,0.07,,26.0,,0.6,,,,0.0,0.0,4956496.05,16911564.52,,,,16911564.52,692706.01,196319.92,889025.93,,,,1658.8642
ATL_206,Whitehead Biomedical Research Building Emory,,https://www.google.com/maps/search/?api=1&query=1301%20Clifton%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1301 Clifton Rd NE, Atlanta, GA, 30322",Atlanta,33.7899883,-84.3201255,GA,30322.0,189286.0,Higher Ed,Higher Ed,Higher Ed,Education,1971.0,2020.0,,Emory University,Emory University,,South-Central,8338379.625,2443839.28,84.3,,,93.3,,,17660383.8,Demand: NREL | Special rate for Higher Ed,96797.08,341544.14,0.35,797.08,8.0,0.127052,438341.21,,,,,,,Georgia Power Co,253142.05,4815414.23,0.5775,,,cbecs_adjusted,,823.8319,0.27,0.0,166.2791,88473.15,0.3495,0.0,,88473.15,0.1764262577692224,,,,,,,,,0.0,0.0,1950583.92,6655392.35,,,,6655392.35,272608.15,77259.92,349868.07,,,,678.4863
ATL_208,Atlanta City Hall East,,https://realgraph.co/buildings/104-trinity-ave-sw-atlanta-ga,"104 Trinity Ave SW, Atlanta, GA, 30303",Atlanta,33.7475321,-84.3899567,GA,30303.0,454030.0,Office,Office,Office,Commercial,2005.0,2019.0,,City Of Atlanta,City Of Atlanta,,South-Central,22710145.56,6655962.943,52.9,,,83.5,18.0,,37911505.0,Demand: NREL,897086.03,930218.74,0.45,1688.47,35.0,0.127052,1827304.77,,,,,,,Georgia Power Co,1151750.2,14314204.75,0.6303,,,cbecs_adjusted,,2243.7624,0.48,0.25,565.6974,460700.08,0.4,0.0,,460700.08,0.2521199984212293,0.08,114206548.12,36.0,5758750.98,0.45,119965299.11,,32.0,0.0,0.0,4977861.57,16984463.66,,,,16984463.66,695692.0,670912.7,1366604.69,,,,1678.065
ATL_211,,,https://www.google.com/maps/search/?api=1&query=1700%20N%20Decatur%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1700 N Decatur Rd NE, Atlanta, GA, 30322",Atlanta,33.789203,-84.321791,GA,30322.0,100317.0,Theater,Theater,Venue,Commercial,2001.0,2020.0,,,,,South-Central,6691336.649,1961118.596,56.2,,,156.2,,,15669515.4,Demand: NREL | Special rate for Arts & Culture | Min floor $22.0/kW,213612.25,274080.44,0.35,639.63,22.0,0.127052,487692.7,,,,,,,Georgia Power Co,297492.55,4081715.36,0.61,,,cbecs_adjusted,,661.1041,0.16,0.0,157.317,116051.84,0.3901,0.0,,116051.84,0.2002629915648965,0.07,34835192.86,26.0,1657883.47,0.6,36493076.32,,,0.0,0.0,1494448.85,5099059.49,,,,5099059.49,208859.99,162780.87,371640.85,,,,528.7094
ATL_215,,,https://www.google.com/maps/search/?api=1&query=532%20S%20Kilgo%20Cir%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"532 S Kilgo Cir NE, Atlanta, GA, 30322",Atlanta,33.7917237,-84.3247517,GA,30322.0,29846.0,Higher Ed,Higher Ed,Higher Ed,Education,1950.0,2020.0,,Emory University,Emory University,,South-Central,1079434.838,316364.255,84.3,,,76.6,,,2286203.6,Demand: NREL | Special rate for Higher Ed,12530.75,44214.18,0.35,103.18,8.0,0.127052,56744.93,,,,,,,Georgia Power Co,32202.75,612579.27,0.5675,,,cbecs_adjusted,,106.6482,0.27,0.0,16.1838,8611.01,0.2674,0.0,,8611.01,0.1434072352143619,,,,,,,,,0.0,0.0,268356.14,915631.14,,,,915631.14,37504.7,10629.21,48133.92,,,,91.3541
ATL_220,Emory Conference Center Hotel,,https://www.gbig.org/buildings/117723,"1599 Clifton Rd NE, Atlanta, GA, 30322",Atlanta,33.7997952,-84.3244225,GA,30322.0,174016.0,Hotel,Office,Office,Commercial,1988.0,2020.0,,Emory University,Emory University,,South-Central,7453223.007,2184414.715,52.9,,,71.5,45.0,,12442144.0,Demand: NREL,294413.89,305287.68,0.45,554.14,35.0,0.127052,599701.57,,,,,,,Georgia Power Co,341889.87,4249082.44,0.5701,,,cbecs_adjusted,,736.3784,0.315,0.0,115.5735,94122.28,0.2753,0.0,,94122.28,0.2109788520996584,0.08,37481348.12,36.0,1176528.5,0.45,38657876.62,,53.0,0.0,0.0,1841574.04,6283450.61,,,,6283450.61,257373.23,248206.06,505579.29,,,,629.5369000000001
ATL_230,Emory Student Center,,https://www.google.com/maps/search/?api=1&query=1760%20Haygood%20Dr%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1760 Haygood Dr NE, Atlanta, GA, 30322",Atlanta,33.7943183,-84.31747,GA,30322.0,214033.0,Higher Ed,Higher Ed,Higher Ed,Education,2013.0,2020.0,,Emory University,Emory University,,South-Central,15006665.6,4398202.11,84.3,,,201.2,,,43063439.6,Demand: NREL | Special rate for Higher Ed,174206.67,614680.41,0.35,1434.51,8.0,0.127052,788887.09,,,,,,,Georgia Power Co,416137.94,7916016.1,0.5275,,,cbecs_adjusted,,1482.6586,0.27,0.0,347.8009,185056.54,0.4447,0.0,,185056.54,0.1836755042236461,,,,,,,,,0.0,0.0,3366475.16,11486413.24,,,,11486413.24,470489.14,133341.4,603830.55,,,,1210.3305
ATL_232,,,https://www.google.com/maps/search/?api=1&query=1390%20Oxford%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1390 Oxford Rd NE, Atlanta, GA, 30322",Atlanta,33.7893496,-84.326934,GA,30322.0,54606.0,Retail Store,Retail Store,Retail,Commercial,2009.0,2020.0,,,,,South-Central,2797190.518,819809.6477,51.4,,,98.6,,,5384151.6,Demand: NREL,124305.04,114574.3,0.4,233.96,35.0,0.127052,238879.34,,,,,,,Georgia Power Co,133867.98,1567545.57,0.5604,,,cbecs_adjusted,,276.3624,0.38,0.07,46.5085,40200.56,0.3003,0.0,,40200.56,0.1432942884461375,0.0675,17694765.93,18.0,595563.78,0.3,18290329.7,,,0.0,0.0,681845.42,2326456.58,,,,2326456.58,95292.81,103385.98,198678.79,,,,236.76119999999997
ATL_237,,,https://www.google.com/maps/search/?api=1&query=1365%20Clifton%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1365 Clifton Rd NE, Atlanta, GA, 30322",Atlanta,33.7914112,-84.3195114,GA,30322.0,268340.0,Outpatient Clinic,Outpatient Clinic,Hospital/Clinic,Healthcare,1955.0,2020.0,,,,,South-Central,14480793.37,4244077.775,64.5,,,109.7,,,29436898.0,Demand: NREL | Special rate for Outpatient Clinic | Min floor $22.0/kW,294178.54,593140.43,0.55,880.88,22.0,0.127052,887318.97,,,,,,,Georgia Power Co,500270.44,8164271.3,0.5638,,,cbecs_adjusted,,1430.7024,0.45,0.0,169.8763,105356.95,0.2361,0.0,,105356.95,0.1379221799174684,,,,,,,,,0.0,0.0,3740151.77,12761397.83,,,,12761397.83,522713.14,259248.88,781962.02,,,,1233.3768
ATL_239,,,https://www.google.com/maps/search/?api=1&query=1762%20Clifton%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1762 Clifton Rd NE, Atlanta, GA, 30322",Atlanta,33.8006161,-84.3310848,GA,30322.0,133159.0,Office,Office,Office,Commercial,1985.0,2020.0,,,,,South-Central,4470614.769,1310262.242,52.9,,,49.6,64.0,,6604686.4,Demand: NREL,176596.23,183118.58,0.45,332.39,35.0,0.127052,359714.81,,,,,,,Georgia Power Co,205145.36,2549591.6,0.5703,,,cbecs_adjusted,,441.6967,0.48,0.25,79.8018,64990.05,0.3168,0.0,,64990.05,0.1883741300982299,0.08,22482175.62,36.0,812375.61,0.45,23294551.24,,72.0,0.0,0.0,1073535.8,3662904.15,,,,3662904.15,150034.36,144690.4,294724.76,,,,358.4925
ATL_240,,,https://www.google.com/maps/search/?api=1&query=1521%20Dickey%20Dr%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1521 Dickey Dr NE, Atlanta, GA, 30322",Atlanta,33.7914253,-84.326343,GA,30322.0,86251.0,Higher Ed,Higher Ed,Higher Ed,Education,1999.0,2020.0,,Emory University,Emory University,,South-Central,11316304.1,3316619.021,84.3,,,376.5,,,32473501.5,Demand: NREL | Special rate for Higher Ed,131366.67,463521.39,0.35,1081.74,8.0,0.127052,594888.06,,,,,,,Georgia Power Co,331650.09,6308839.54,0.5575,,,cbecs_adjusted,,1118.0508,0.27,0.0,239.664,127519.46,0.3845,0.0,,127519.46,0.1784557560147486,,,,,,,,,0.0,0.0,2605672.71,8890555.3,,,,8890555.3,364161.52,103207.08,467368.6,,,,918.5282
ATL_241,,,https://www.google.com/maps/search/?api=1&query=1701%20Uppergate%20Dr%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1701 Uppergate Dr NE, Atlanta, GA, 30322",Atlanta,33.792757,-84.319455,GA,30322.0,254887.0,Outpatient Clinic,Outpatient Clinic,Hospital/Clinic,Healthcare,2003.0,2020.0,,,,,South-Central,40317473.41,11816375.56,64.5,,,328.2,,,83653913.4,Demand: NREL | Special rate for Outpatient Clinic | Min floor $22.0/kW,819052.88,1651423.56,0.55,2452.55,22.0,0.127052,2470476.44,,,,,,,Georgia Power Co,1442264.15,23537340.98,0.5838,,,cbecs_adjusted,,3983.3664,0.45,0.0,577.8841,358402.64,0.2906,0.0,,358402.64,0.145074298253257,,,,,,,,,0.0,0.0,10102123.15,34468444.18,,,,34468444.18,1411844.45,700229.36,2112073.8,,,,3405.4822999999997
ATL_242,Emory Healthcare Children's Specialty Services,,https://www.google.com/maps/search/?api=1&query=2015%20Upper%20Gate%20Dr%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"2015 Upper Gate Dr NE, Atlanta, GA, 30322",Atlanta,33.7934609,-84.318697,GA,30322.0,155535.0,Outpatient Clinic,Outpatient Clinic,Hospital/Clinic,Healthcare,2003.0,2020.0,,Emory University,Emory University,,South-Central,16671319.02,4886084.121,64.5,,,222.4,,,34590984.0,Demand: NREL | Special rate for Outpatient Clinic | Min floor $22.0/kW,338679.26,682865.44,0.55,1014.13,22.0,0.127052,1021544.69,,,,,,,Georgia Power Co,596377.79,9732716.04,0.5838,,,cbecs_adjusted,,1647.1263,0.45,0.0,230.8783,143190.31,0.2751,0.0,,143190.31,0.1401703788370082,,,,,,,,,0.0,0.0,4201199.85,14334493.9,,,,14334493.9,587147.93,291206.46,878354.38,,,,1416.2479999999998
ATL_245,,,https://www.google.com/maps/search/?api=1&query=46%20Armstrong%20St%20SE%2C%20Atlanta%2C%20GA%2C%2030303,"46 Armstrong St SE, Atlanta, GA, 30303",Atlanta,33.7533106,-84.3822959,GA,30303.0,51422.0,Higher Ed,Higher Ed,Higher Ed,Education,1965.0,2020.0,,Georgia State University,Georgia State University,,South-Central,2172968.974,636860.7778,84.3,,,89.5,,,4602269.0,Demand: NREL | Special rate for Higher Ed,25225.17,89005.88,0.35,207.72,8.0,0.127052,114231.05,,,,,,,Georgia Power Co,64826.12,1233159.89,0.5675,,,cbecs_adjusted,,214.6893,0.27,0.0,35.9173,19110.74,0.2948,0.0,,19110.74,0.1665830089884942,,,,,,,,,0.0,0.0,530314.61,1809433.44,,,,1809433.44,74115.29,21005.02,95120.31,,,,178.9257
ATL_248,Yerkes National Primate Research Center,,https://www.google.com/maps/search/?api=1&query=954%20Gatewood%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030329,"954 Gatewood Rd NE, Atlanta, GA, 30329",Atlanta,33.8029507,-84.3180718,GA,30329.0,345299.0,Higher Ed,Higher Ed,Higher Ed,Education,1963.0,2020.0,,Emory University,Emory University,,South-Central,55712391.53,16328367.97,84.3,,,463.0,,,159873437.0,Demand: NREL | Special rate for Higher Ed,646743.97,2282006.99,0.35,5325.63,8.0,0.127052,2928750.96,,,,,,,Georgia Power Co,1749928.7,33288153.94,0.5975,,,cbecs_adjusted,,5504.3843,0.27,0.0,1264.5704,672847.58,0.3845,0.0,,672847.58,0.1912597517061504,,,,,,,,,0.0,0.0,12577109.12,42913096.34,,,,42913096.34,1757741.55,498161.82,2255903.37,,,,4451.6170999999995
ATL_249,Emory Point Tower,,https://www.google.com/maps/search/?api=1&query=1615%20Clifton%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030329,"1615 Clifton Rd NE, Atlanta, GA, 30329",Atlanta,33.8015461,-84.3239887,GA,30329.0,205707.0,Office,Office,Office,Commercial,,2022.0,,Emory University,Emory University,,South-Central,14072267.01,4124345.548,52.9,,,114.2,1.0,,23491739.4,Demand: NREL,555876.41,576406.99,0.45,1046.26,35.0,0.127052,1132283.39,,,,,,,Georgia Power Co,713678.22,8869749.9,0.6303,,,cbecs_adjusted,,1390.34,0.48,0.25,323.892,263775.47,0.3696,0.0,,263775.47,0.2175795584705591,0.08,70767711.87,36.0,3297193.38,0.45,74064905.25,,4.0,0.0,0.0,3163542.63,10794007.45,,,,10794007.45,442127.86,426380.06,868507.92,,,,1087.8303999999998
ATL_251,,,https://www.google.com/maps/search/?api=1&query=84%20Walton%20St%20NW%2C%20Atlanta%2C%20GA%2C%2030303,"84 Walton St NW, Atlanta, GA, 30303",Atlanta,33.7565966,-84.3911305,GA,30303.0,131772.0,Office,Office,Office,Commercial,1907.0,2019.0,,,,,South-Central,5298154.633,1552800.303,52.9,,,59.4,30.0,,7827256.8,Demand: NREL,209285.34,217015.02,0.45,393.91,35.0,0.127052,426300.36,,,,,,,Georgia Power Co,272960.12,3392408.41,0.6403,,,cbecs_adjusted,,523.4577,0.48,0.25,104.7406,85300.04,0.3125,0.0,,85300.04,0.1985570288866421,0.08,26643772.5,36.0,1066250.47,0.45,27710022.97,,42.0,0.0,0.0,1242094.67,4238027.0,,,,4238027.0,173591.67,167408.65,341000.32,,,,419.52150000000006
ATL_254,,,https://www.google.com/maps/search/?api=1&query=62%20Armstrong%20St%20SE%2C%20Atlanta%2C%20GA%2C%2030303,"62 Armstrong St SE, Atlanta, GA, 30303",Atlanta,33.752682,-84.3818791,GA,30303.0,27430.0,Inpatient Hospital,Inpatient Hospital,Hospital/Clinic,Healthcare,1975.0,2020.0,,Georgia State University,Grady,,South-Central,1313243.587,384889.6797,234.3,,,101.4,,,2781402.0,Demand: NREL | Special rate for Higher Ed,15244.95,53791.1,0.35,125.53,8.0,0.127052,69036.05,,,,,,,Georgia Power Co,31756.58,604092.05,0.46,,,cbecs_adjusted,,129.7485,0.56,0.0,14.1691,7539.01,0.2374,0.0,,7539.01,0.0920000597753633,,,,,,,,,0.0,0.0,342858.19,1169832.13,,,,1169832.13,47916.9,13580.14,61497.04,,,,117.8116
ATL_256,Emory University Hospital,,https://www.google.com/maps/search/?api=1&query=1364%20Clifton%20Rd%20NE%2C%20Atlanta%2C%20GA%2C%2030322,"1364 Clifton Rd NE, Atlanta, GA, 30322",Atlanta,33.7918827,-84.3221967,GA,30322.0,972185.0,Inpatient Hospital,Inpatient Hospital,Hospital/Clinic,Healthcare,1975.0,2020.0,,Emory University,Emory University,,South-Central,90227684.99,26444221.86,234.3,,,207.0,55.0,,201242295.0,Demand: NREL | Special rate for Inpatient Hospital | Min floor $22.0/kW,1440200.97,3695770.4,0.7,4312.5,22.0,0.127052,5135971.37,,,,,,,Georgia Power Co,2722064.83,47820673.04,0.53,,,cbecs_adjusted,,8914.4953,0.56,0.0,1414.5699,814986.21,0.2994,0.0,,814986.21,0.1059999998622653,,,,,,,,64.0,0.0,0.0,22247999.85,75910175.48,,,,75910175.48,3109318.16,1211667.0,4320985.16,,,,7969.558800000001
ATL_261,,,https://www.google.com/maps/search/?api=1&query=407%20Ashwood%20Ave%20SW%2C%20Atlanta%2C%20GA%2C%2030315,"407 Ashwood Ave SW, Atlanta, GA, 30315",Atlanta,33.7058646,-84.4024926,GA,30315.0,36125.0,Specialty Hospital,Specialty Hospital,Hospital/Clinic,Healthcare,2005.0,2019.0,,,,,South-Central,997888.9124,292464.5113,206.7,,,37.2,,,1343850.0,Demand: NREL | Special rate for Specialty Hospital,11695.5,40874.02,0.65,51.36,15.0,0.127052,52569.52,,,,,,,Georgia Power Co,25233.37,478986.68,0.48,,,cbecs_adjusted,,98.5914,0.75,0.0,12.0013,6399.18,0.2536,0.0,,6399.18,0.0960000866705964,,,,,,,,,0.0,0.0,256863.39,876417.89,,,,876417.89,35898.51,10271.83,46170.34,,,,89.1266
ATL_263,,,https://realgraph.co/buildings/72-marietta-st-nw-atlanta-ga,"72 Marietta St NW, Atlanta, GA, 30303",Atlanta,33.7561621,-84.392559,GA,30303.0,519082.0,Office,Office,Office,Commercial,2010.0,2019.0,,,State Bar Of Georgia,,South-Central,22065341.84,6466981.782,52.9,,,62.8,30.0,,32598349.6,Demand: NREL,871615.28,903807.27,0.45,1640.53,35.0,0.127052,1775422.54,,,,,,,Georgia Power Co,1012523.47,12583864.45,0.5703,,,cbecs_adjusted,,2180.0558,0.48,0.25,488.7357,398022.98,0.3931,0.0,,398022.98,0.2326762803977392,0.08,110963908.75,36.0,4975287.22,0.45,115939195.97,,44.0,0.0,0.0,5017181.92,17118624.72,,,,17118624.72,701187.3,676212.27,1377399.56,,,,1672.8085
ATL_271,,,https://www.google.com/maps/search/?api=1&query=815%20Old%20Flat%20Shoals%20Rd%20SE%2C%20Atlanta%2C%20GA%2C%2030312,"815 Old Flat Shoals Rd SE, Atlanta, GA, 30312",Atlanta,33.7440538,-84.3613687,GA,30312.0,66019.0,Specialty Hospital,Specialty Hospital,Hospital/Clinic,Healthcare,1975.0,2019.0,,,,,South-Central,2264774.278,663767.3734,206.7,,,56.2,,,3710267.8,Demand: NREL | Special rate for Specialty Hospital | Min floor $22.0/kW,38930.76,92766.27,0.65,116.57,22.0,0.127052,131697.03,,,,,,,Georgia Power Co,73750.34,1268273.6,0.56,,,cbecs_adjusted,,223.7597,0.75,0.0,32.6045,19189.84,0.2602,0.0,,19189.84,0.1119999620656018,,,,,,,,,0.0,0.0,567048.5,1934769.49,,,,1934769.49,79249.11,33258.08,112507.19,,,,198.6986
